Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
20517266,"Firebolt (The Dragonian, #1)",Adrienne Woods,"Woods, Adrienne",,"=""""","=""""",3,3.98,GMTA,Kindle Edition,306,,2013,,2020/04/25,,,read,,,,1,0
18712561,On the Fence,Kasie West,"West, Kasie",,"=""""","=""""",0,4.02,HarperTeen,Kindle Edition,320,2014,2014,,2019/10/28,,,read,,,,1,0
21112814,"Shimmer (The Rephaim, #3)",Paula Weston,"Weston, Paula",,"=""1780621892""","=""9781780621890""",0,4.26,Orion Children's Books,Kindle Edition,416,2014,2014,,2020/06/04,,,read,,,,1,0
24666866,"Brown-Eyed Girl (Travis Family, #4)",Lisa Kleypas,"Kleypas, Lisa",,"=""""","=""""",0,3.68,St. Martin's Press,Kindle Edition,300,2015,2015,,2020/01/04,contemporary-romance,contemporary-romance (#46),read,,,,1,0
24999714,"Queen of Shadows (Throne of Glass, #4)",Sarah J. Maas,"Maas, Sarah J.",,"=""""","=""""",0,4.57,Bloomsbury Publishing,Kindle Edition,653,2015,2015,,2018/08/15,fantasy,fantasy (#5),read,,,,1,0
38335045,"Kingdom of Ash (Throne of Glass, #7)",Sarah J. Maas,"Maas, Sarah J.",,"=""""","=""""",0,4.65,Bloomsbury Publishing,Kindle Edition,989,2018,2018,,2018/11/07,fantasy,fantasy (#3),read,,,,1,0
28585207,"Empire of Storms (Throne of Glass, #5)",Sarah J. Maas,"Maas, Sarah J.",,"=""""","=""""",0,4.59,Bloomsbury USA Childrens,Kindle Edition,693,2016,2016,,2018/09/13,fantasy,fantasy (#6),read,,,,1,0
30247462,The Bronze Key (Magisterium #3),Holly Black,"Black, Holly",Cassandra Clare,"=""""","=""""",3,4.09,RHCP Digital,Kindle Edition,259,2016,2016,,2020/05/10,,,read,,,,1,0
25452099,The Copper Gauntlet (Magisterium #2),Holly Black,"Black, Holly",Cassandra Clare,"=""""","=""""",3,4.12,RHCP Digital,Kindle Edition,275,2015,2015,,2020/05/10,,,read,,,,1,0
57060202,"A Court of Wings and Ruin (A Court of Thorns and Roses, #3)",Sarah J. Maas,"Maas, Sarah J.",,"=""""","=""""",0,4.46,Bloomsbury USA Childrens,Kindle Edition,719,2021,2017,,2019/01/18,"fantasy, romantic-fantasy","fantasy (#11), romantic-fantasy (#14)",read,,,,1,0
54352025,"Stolen Songbird (The Malediction Trilogy, #1)",Danielle L. Jensen,"Jensen, Danielle L.",,"=""""","=""""",0,3.90,CLA,Kindle Edition,360,2020,2014,,2020/05/01,,,read,,,,1,0
19407085,"Stay with Me (Wait for You, #3)",J. Lynn,"Lynn, J.",Jennifer L. Armentrout,"=""""","=""""",0,4.15,William Morrow Paperbacks,Kindle Edition,448,2014,2014,,2019/10/02,contemporary-romance,contemporary-romance (#52),read,,,,1,0
22559979,Escaping Reality,Lisa Renee Jones,"Jones, Lisa Renee",,"=""""","=""""",0,4.06,Gallery Books,Kindle Edition,338,2014,2013,,2020/01/02,romantic-suspense,romantic-suspense (#20),read,,,,1,0
22046607,"Gathering Darkness (Falling Kingdoms, #3)",Morgan Rhodes,"Rhodes, Morgan",,"=""""","=""""",0,4.23,Razorbill,Kindle Edition,416,2014,2014,,2018/11/20,fantasy,fantasy (#109),read,,,,1,0
18053912,Left Drowning (Left Drowning #1),Jessica Park,"Park, Jessica",,"=""""","=""""",0,4.11,Skyscape,Kindle Edition,399,2013,2013,,2019/10/02,,,read,,,,1,0
18368537,"Gabriel's Redemption (Gabriel's Inferno, #3)",Sylvain Reynard,"Reynard, Sylvain",,"=""""","=""""",0,4.20,Berkley,Kindle Edition,496,2013,2013,,2019/10/02,contemporary-romance,contemporary-romance (#57),read,,,,1,0
17925081,"Never Fade (The Darkest Minds, #2)",Alexandra Bracken,"Bracken, Alexandra",,"=""""","=""""",0,4.21,Disney-Hyperion,Kindle Edition,512,2013,2013,,2019/06/17,,,read,,,,1,0
28925722,"Touched (Touched, #1)",Elisa S. Amore,"Amore, Elisa S.",Leah Janeczko,"=""""","=""""",0,3.80,Amazon Digital Services,Kindle Edition,376,2016,2012,,2018/11/23,paranormal-romance,paranormal-romance (#12),read,,,,1,0
54386622,"A Court of Thorns and Roses (A Court of Thorns and Roses, #1)",Sarah J. Maas,"Maas, Sarah J.",,"=""""","=""""",5,4.20,Bloomsbury Publishing,Kindle Edition,433,2020,2015,,2020/06/02,"fantasy, romantic-fantasy","fantasy (#111), romantic-fantasy (#16)",read,I have heard about this book through many book groups on Facebook and I'd previously read her Throne of Glass series and became a fan of her writing. This book didn't fail to meet my expectations and quickly became another one of my favourite series. The world building as well as the characters were interesting. Overall a really really addicting book.,,,1,0
16151255,"The Edge of Never (The Edge of Never, #1)",J.A. Redmerski,"Redmerski, J.A.",,"=""""","=""""",0,4.22,J.A. Redmerski,Kindle Edition,423,2012,2012,,2019/01/20,contemporary-romance,contemporary-romance (#60),read,,,,1,0
18667030,"Sweet Reckoning (The Sweet Trilogy, #3)",Wendy Higgins,"Higgins, Wendy",,"=""""","=""""",0,4.29,HarperTeen,Kindle Edition,405,2014,2014,,2018/08/14,,,read,,,,1,0
17314267,"Ten Tiny Breaths (Ten Tiny Breaths, #1)",K.A. Tucker,"Tucker, K.A.",,"=""""","=""""",0,4.09,Atria Books,Kindle Edition,289,2013,2012,,2018/11/20,contemporary-romance,contemporary-romance (#63),read,,,,1,0
18721666,"Wallbanger (Cocktail, #1)",Alice Clayton,"Clayton, Alice",,"=""""","=""""",0,3.99,Gallery Books,Kindle Edition,385,2013,2012,,2019/09/18,contemporary-romance,contemporary-romance (#64),read,,,,1,0
16106516,"Sweet Peril (The Sweet Trilogy, #2)",Wendy Higgins,"Higgins, Wendy",,"=""""","=""""",5,4.24,HarperTeen,Kindle Edition,384,2013,2013,,2017/06/23,,,read,,,,1,0
22237993,"Haze (The Rephaim, #2)",Paula Weston,"Weston, Paula",,"=""""","=""""",4,4.17,Tundra Books,Kindle Edition,450,2014,2013,,2020/06/04,,,read,,,,1,0
15794098,"Turning Point (Kathleen Turner, #3)",Tiffany Snow,"Snow, Tiffany",,"=""""","=""""",0,4.43,Montlake Romance,Kindle Edition,444,2013,2013,,2020/01/02,romantic-suspense,romantic-suspense (#22),read,,,,1,0
16053437,"My Favorite Mistake (My Favorite Mistake, #1)",Chelsea M. Cameron,"Cameron, Chelsea M.",,"=""""","=""""",0,3.98,,Kindle Edition,,2012,2012,,2019/10/02,contemporary-romance,contemporary-romance (#67),read,,,,1,0
17737383,"Chosen at Nightfall (Shadow Falls, #5)",C.C. Hunter,"Hunter, C.C.",,"=""""","=""""",0,4.33,St. Martin's Griffin,Kindle Edition,416,2013,2013,,2018/08/31,,,read,,,,1,0
22357768,"Drop Dead Demons (Divinicus Nex Chronicles, #2)",A.  Kirk,"Kirk, A.",,"=""""","=""""",0,4.27,A&E Kirk,Kindle Edition,594,2014,2014,,2019/07/05,,,read,,,,1,0
17406843,The Distance Between Us,Kasie West,"West, Kasie",,"=""""","=""""",0,3.91,HarperTeen,Kindle Edition,320,2013,2013,,2018/12/31,,,read,,,,1,0
20753858,"Opposition (Lux, #5)",Jennifer L. Armentrout,"Armentrout, Jennifer L.",,"=""""","=""""",0,4.34,Entangled Teen,Kindle Edition,500,2014,2014,,2018/11/18,,,read,,,,1,0
17667235,"Origin (Lux, #4)",Jennifer L. Armentrout,"Armentrout, Jennifer L.",,"=""""","=""""",0,4.34,Entangled: Teen,Kindle Edition,418,2013,2013,,2018/08/12,,,read,,,,1,0
13800356,The Boy Who Sneaks in my Bedroom Window,Kirsty Moseley,"Moseley, Kirsty",,"=""""","=""""",0,3.85,,Kindle Edition,275,2012,2011,,2018/08/31,,,read,,,,1,0
17852923,"Into the Hollow (Experiment in Terror, #6)",Karina Halle,"Halle, Karina",,"=""""","=""""",0,4.42,Metal Blonde Books,Kindle Edition,447,2012,2012,,2019/12/17,,,read,,,,1,0
22470077,"The Iron Trial (Magisterium, #1)",Holly Black,"Black, Holly",Cassandra Clare,"=""""","=""""",0,3.95,RHCP Digital,Kindle Edition,309,2014,2014,,2019/07/05,,,read,,,,1,0
35784264,"Sentinel (Covenant, #5)",Jennifer L. Armentrout,"Armentrout, Jennifer L.",,"=""""","=""""",0,4.44,Jennifer L. Armentrout,Kindle Edition,315,2017,2013,,2018/11/07,,,read,,,,1,0
11754833,"Red Fox (Experiment in Terror, #2)",Karina Halle,"Halle, Karina",,"=""""","=""""",0,4.17,Metal Blonde Books,Kindle Edition,300,2011,2011,,2019/12/17,horror,horror (#3),read,,,,1,0
16044754,"Kindred (The Darkwoods Trilogy, #2)",J.A. Redmerski,"Redmerski, J.A.",,"=""""","=""""",0,4.09,CreateSpace Independent Publishing Platform,Kindle Edition,350,2012,2012,,2018/11/18,,,read,,,,1,0
13548456,"Easy (Contours of the Heart, #1)",Tammara Webber,"Webber, Tammara",,"=""""","=""""",0,4.08,,Kindle Edition,310,2012,2012,,2018/08/14,contemporary-romance,contemporary-romance (#71),read,,,,1,0
13541056,"Queen of Air and Darkness (The Dark Artifices, #3)",Cassandra Clare,"Clare, Cassandra",,"=""""","=""""",5,4.34,Margaret K. McElderry Books,Kindle Edition,893,2018,2018,,2018/12/09,,,read,,,,1,0
30321265,"Lord of Shadows (The Dark Artifices, #2)",Cassandra Clare,"Clare, Cassandra",,"=""""","=""""",0,4.42,Margaret K. McElderry Books,Kindle Edition,721,2017,2017,,2018/12/13,,,read,,,,1,0
25529263,"Lady Midnight (The Dark Artifices, #1)",Cassandra Clare,"Clare, Cassandra",,"=""""","=""""",5,4.37,Margaret K. McElderry Books,Kindle Edition,689,2016,2016,,2018/12/19,,,read,,,,1,0
18874309,"Incendiary (The Premonition, #4)",Amy A. Bartol,"Bartol, Amy A.",,"=""""","=""""",5,4.40,"Ugly Stepsister Production, LLC",Kindle Edition,461,2012,2012,,2017/06/23,,,read,,,,1,0
13614244,"Poison Princess (The Arcana Chronicles, #1)",Kresley Cole,"Cole, Kresley",,"=""""","=""""",0,4.12,Simon & Schuster Books for Young Readers,Kindle Edition,384,2012,2012,,2019/07/05,,,read,,,,1,0
21012323,"Turn to Me (Kathleen Turner, #2)",Tiffany Snow,"Snow, Tiffany",,"=""""","=""""",4,4.36,Montlake Romance,Kindle Edition,476,2012,2012,,2020/01/03,romantic-suspense,romantic-suspense (#24),read,,,,1,0
15995747,"The Raven Boys (The Raven Cycle, #1)",Maggie Stiefvater,"Stiefvater, Maggie",,"=""""","=""""",5,4.05,Scholastic Press,Kindle Edition,468,2012,2012,,2018/12/19,,,read,,,,1,0
17699776,"The Collector (Dante Walker, #1)",Victoria Scott,"Scott, Victoria",,"=""""","=""""",2,3.54,Entangled Teen,Kindle Edition,352,2013,2013,,2017/06/23,,,read,,,,1,0
13647973,"On Demon Wings (Experiment in Terror, #5)",Karina Halle,"Halle, Karina",,"=""""","=""""",0,4.41,Metal Blonde Books,Kindle Edition,454,2012,2012,,2019/12/17,horror,horror (#4),read,,,,1,0
18622560,Don't Look Back,Jennifer L. Armentrout,"Armentrout, Jennifer L.",,"=""""","=""""",4,4.09,Disney Hyperion,Kindle Edition,384,2014,2014,,2019/10/08,,,read,,,,1,0
22457061,"The Ruby Circle (Bloodlines, #6)",Richelle Mead,"Mead, Richelle",,"=""""","=""""",0,4.22,Razorbill,Kindle Edition,362,2015,2015,,2018/11/05,,,read,,,,1,0
19432036,"Silver Shadows (Bloodlines, #5)",Richelle Mead,"Mead, Richelle",,"=""""","=""""",0,4.34,Razorbill,Kindle Edition,416,2014,2014,,2018/11/18,,,read,,,,1,0
18080377,"The Fiery Heart (Bloodlines, #4)",Richelle Mead,"Mead, Richelle",,"=""""","=""""",0,4.34,Razorbill,Kindle Edition,420,2013,2013,,2018/11/18,,,read,,,,1,0
15742355,"Whispers at Moonrise (Shadow Falls, #4)",C.C. Hunter,"Hunter, C.C.",,"=""""","=""""",0,4.34,St. Martin's Griffin,Kindle Edition,400,2012,2012,,2018/08/31,,,read,,,,1,0
18270846,"Shadows (The Rephaim, #1)",Paula Weston,"Weston, Paula",,"=""""","=""""",4,3.96,Tundra Books,Kindle Edition,400,2013,2012,,2017/06/23,,,read,,,,1,0
13393247,"The Mayfair Moon (The Darkwoods Trilogy, #1)",J.A. Redmerski,"Redmerski, J.A.",,"=""""","=""""",3,3.76,Jessica A. Redmerski,Kindle Edition,356,2012,2012,,2018/11/18,,,read,,,,1,0
22052095,"Opal (Lux, #3)",Jennifer L. Armentrout,"Armentrout, Jennifer L.",,"=""""","=""""",0,4.25,Entangled: Teen,Kindle Edition,452,2012,2012,,2018/08/15,,,read,,,,1,0
37805892,Shadow Woman,Linda Howard,"Howard, Linda",,"=""""","=""""",4,3.76,Ballantine Books,Kindle Edition,402,2013,2012,,2020/01/02,,,read,,,,1,0
13381357,"Intuition (The Premonition, #2)",Amy A. Bartol,"Bartol, Amy A.",,"=""""","=""""",0,4.27,,Kindle Edition,388,2012,2011,,2018/08/14,,,read,,,,1,0
13643793,"Delusion in Death (In Death, #35)",J.D. Robb,"Robb, J.D.",,"=""""","=""""",5,4.34,Putnam Adult,Kindle Edition,381,2012,2012,,2019/08/08,romantic-suspense,romantic-suspense (#25),read,,,,1,0
13419568,"Demons at Deadnight (Divinicus Nex Chronicles, #1)",A.  Kirk,"Kirk, A.",,"=""""","=""""",0,4.12,A&E Kirk,Kindle Edition,421,2012,2012,,2018/08/14,,,read,,,,1,0
25550357,"Their Fractured Light (Starbound, #3)",Amie Kaufman,"Kaufman, Amie",Meagan Spooner,"=""""","=""""",3,4.11,"Little, Brown Books for Young Readers",Kindle Edition,346,2015,2015,,2020/02/05,,,read,,,,1,0
22082300,This Shattered World,Amie Kaufman,"Kaufman, Amie",Meagan Spooner,"=""""","=""""",3,3.94,"Little, Brown Books for Young Readers",Kindle Edition,417,2014,2014,,2020/02/05,,,read,,,,1,0
18296615,"These Broken Stars (Starbound, #1)",Amie Kaufman,"Kaufman, Amie",Meagan Spooner,"=""""","=""""",3,3.90,Disney Hyperion,Kindle Edition,384,2013,2013,,2019/10/11,,,read,,,,1,0
16126252,"Unravel Me (Shatter Me, #2)",Tahereh Mafi,"Mafi, Tahereh",,"=""""","=""""",0,4.16,HarperCollins,Kindle Edition,480,2013,2013,,2018/08/15,,,read,,,,1,0
13091429,"The Kill Order (Maze Runner, #4)",James Dashner,"Dashner, James",,"=""""","=""""",0,3.71,Delacorte Press,Kindle Edition,338,2012,2012,,2020/08/22,,,read,,,,1,0
13252697,"Lying Season (Experiment in Terror, #4)",Karina Halle,"Halle, Karina",,"=""""","=""""",0,4.46,Metal Blonde Books,Kindle Edition,348,2011,2011,,2019/12/17,horror,horror (#5),read,,,,1,0
15697999,"Boundless (Unearthly, #3)",Cynthia Hand,"Hand, Cynthia",,"=""""","=""""",4,4.12,HarperTeen,Kindle Edition,453,2013,2013,,2018/12/22,,,read,,,,1,0
22820998,"Onyx (Lux, #2)",Jennifer L. Armentrout,"Armentrout, Jennifer L.",,"=""""","=""""",0,4.24,Entangled: Teen,Kindle Edition,416,2012,2012,,2018/08/14,,,read,,,,1,0
17849112,"World After (Penryn & the End of Days, #2)",Susan Ee,"Ee, Susan",,"=""""","=""""",0,4.15,Skyscape,Kindle Edition,320,2013,2013,,2018/11/17,,,read,,,,1,0
37654933,"The Falconer (The Falconer, #1)",Elizabeth        May,"May, Elizabeth",,"=""""","=""""",3,3.77,Chronicle Books LL,Kindle Edition,323,2014,2013,,2019/06/20,fantasy,fantasy (#116),read,,,,1,0
13613142,"Falling Kingdoms (Falling Kingdoms, #1)",Morgan Rhodes,"Rhodes, Morgan",Michelle Rowen,"=""""","=""""",0,3.78,Razorbill,Kindle Edition,400,2012,2012,,2018/10/04,fantasy,fantasy (#117),read,,,,1,0
13643567,"The Evolution of Mara Dyer (Mara Dyer, #2)",Michelle Hodkin,"Hodkin, Michelle",,"=""""","=""""",0,4.26,Simon & Schuster Books for Young Readers,Kindle Edition,545,2012,2012,,2018/08/31,,,read,,,,1,0
12925064,"Inescapable (The Premonition, #1)",Amy A. Bartol,"Bartol, Amy A.",,"=""""","=""""",0,4.03,,Kindle Edition,393,2013,2013,,2018/08/14,,,read,,,,1,0
13164574,"Anew (The Archers of Avalon, #1)",Chelsea Fine,"Fine, Chelsea",,"=""""","=""""",3,3.91,"Acacia Publishing, Inc.",Kindle Edition,,2011,2011,,2018/11/17,,,read,,,,1,0
18874311,A Fractured Light (A Beautiful Dark Book 2),Jocelyn Davies,"Davies, Jocelyn",,"=""""","=""""",0,4.03,HarperTeen,Kindle Edition,357,2012,2012,,2020/03/14,,,read,,,,1,0
13503544,"Days of Blood & Starlight (Daughter of Smoke & Bone, #2)",Laini Taylor,"Taylor, Laini",,"=""""","=""""",0,4.14,"Little, Brown Books for Young Readers",Kindle Edition,516,2012,2012,,2018/08/30,fantasy,fantasy (#118),read,,,,1,0
16124360,"Finale (Hush, Hush, #4)",Becca Fitzpatrick,"Fitzpatrick, Becca",,"=""""","=""""",0,4.13,Simon & Schuster Books for Young Readers ,Kindle Edition,466,2012,2012,,2018/08/14,,,read,,,,1,0
13606595,The Witness,Nora Roberts,"Roberts, Nora",,"=""""","=""""",0,4.23,Berkley,Kindle Edition,492,2012,2012,,2018/12/31,romantic-suspense,romantic-suspense (#26),read,,,,1,0
45314273,"Obsidian (Lux, #1)",Jennifer L. Armentrout,"Armentrout, Jennifer L.",,"=""""","=""""",5,4.15,Entangled: Teen,Kindle Edition,333,2012,2011,,2017/06/23,,,read,,,,1,0
12994439,"Taken at Dusk (Shadow Falls, #3)",C.C. Hunter,"Hunter, C.C.",,"=""""","=""""",0,4.28,St. Martin's Griffin,Kindle Edition,400,2012,2012,,2018/08/15,,,read,,,,1,0
17285247,"The Nightmare Affair (The Arkwell Academy, #1)",Mindee Arnett,"Arnett, Mindee",,"=""""","=""""",0,3.79,Tor Teen,Kindle Edition,368,2013,2013,,2020/04/03,,,read,,,,1,0
15726727,"Of Poseidon (The Syrena Legacy, #1)",Anna Banks,"Banks, Anna",,"=""""","=""""",0,4.00,Feiwel & Friends,Kindle Edition,337,2012,,,2019/01/25,,,read,,,,1,0
15721276,"Dead Sky Morning (Experiment in Terror, #3)",Karina Halle,"Halle, Karina",,"=""""","=""""",0,4.36,Metal Blonde Books,Kindle Edition,359,2011,2011,,2019/12/17,horror,horror (#6),read,,,,1,0
15713279,My Life Next Door,Huntley Fitzpatrick,"Fitzpatrick, Huntley",,"=""""","=""""",0,3.98,DIAL ,Kindle Edition,400,2012,2012,,2018/08/15,,,read,,,,1,0
17204095,Eleanor & Park,Rainbow Rowell,"Rowell, Rainbow",,"=""""","=""""",4,3.95,St. Martin's Griffin,Kindle Edition,335,2013,2012,,2017/06/23,,,read,,,,1,0
16091275,Cursed,Jennifer L. Armentrout,"Armentrout, Jennifer L.",,"=""""","=""""",0,3.79,Spencer Hill Press,Kindle Edition,304,2012,2012,,2020/01/04,,,read,,,,1,0
11915308,"The Deepest Cut (MacKinnon Curse, #1)",J.A. Templeton,"Templeton, J.A.",,"=""0983736715""","=""""",0,3.99,Julia Templeton,Kindle Edition,301,2011,2011,,2019/01/25,,,read,,,,1,0
13097220,"Sweet Evil (The Sweet Trilogy, #1)",Wendy Higgins,"Higgins, Wendy",,"=""""","=""""",0,4.08,HarperTeen,Kindle Edition,464,2012,2012,,2018/08/12,,,read,,,,1,0
11798604,"Firelight (Darkest London, #1)",Kristen Callihan,"Callihan, Kristen",,"=""""","=""""",0,3.76,Forever,Kindle Edition,387,2012,2012,,2020/04/03,historical-romance,historical-romance (#76),read,,,,1,0
11476515,"Playing for Keeps (Neighbor from Hell, #1)",R.L. Mathewson,"Mathewson, R.L.",,"=""""","=""""",0,4.03,Rerum Publishing House,Kindle Edition,332,2011,2011,,2020/01/01,contemporary-romance,contemporary-romance (#88),read,,,,1,0
11729060,"Darkhouse (Experiment in Terror, #1)",Karina Halle,"Halle, Karina",,"=""""","=""""",0,3.77,Metal Blonde Books,Kindle Edition,346,2011,2011,,2019/12/17,horror,horror (#7),read,,,,1,0
15848751,"Archangel's Storm (Guild Hunter, #5)",Nalini Singh,"Singh, Nalini",,"=""""","=""""",0,4.26,Berkley,Kindle Edition,352,2012,2012,,2019/07/05,"bipoc, asian, urban-fantasy","bipoc (#62), asian (#52), urban-fantasy (#13)",read,,,,1,0
6637688,"Moonlight (Dark Guardian, #1)",Rachel Hawthorne,"Hawthorne, Rachel",,"=""""","=""""",0,3.80,HarperCollins e-books,Kindle Edition,275,2009,2009,,2020/02/05,,,read,,,,1,0
11143388,Lethal (Lee Coburn #01),Sandra       Brown,"Brown, Sandra",,"=""""","=""""",0,4.07,Grand Central Publishing,Kindle Edition,481,2011,2011,,2019/02/15,thrillers,thrillers (#9),read,,,,1,0
10713852,"Destiny Binds (Timber Wolves Trilogy, #1)",Tammy Blackwell,"Blackwell, Tammy",,"=""""","=""""",0,3.98,,Kindle Edition,233,2011,2011,,2019/01/25,,,read,,,,1,0
13073578,"Touch of Power (Healer, #1)",Maria V. Snyder,"Snyder, Maria V.",,"=""""","=""""",0,4.13,Mira,Kindle Edition,396,2012,2011,,2019/06/20,fantasy,fantasy (#119),read,,,,1,0
12583758,"A Rogue by Any Other Name (The Rules of Scoundrels, #1)",Sarah MacLean,"MacLean, Sarah",,"=""""","=""""",0,3.93,Avon,Kindle Edition,405,2012,2012,,2019/12/22,historical-romance,historical-romance (#75),read,,,,1,0
10414221,"Whirl (Ondine Quartet, #1)",Emma Raveling,"Raveling, Emma",,"=""""","=""""",4,3.89,Mandorla Publishing,Kindle Edition,260,2011,2011,,2017/06/23,,,read,,,,1,0
11175681,"Gabriel's Inferno (Gabriel's Inferno, #1)",Sylvain Reynard,"Reynard, Sylvain",,"=""""","=""""",0,3.98, Berkley,Kindle Edition,545,2012,2011,,2019/10/02,contemporary-romance,contemporary-romance (#90),read,,,,1,0
12553044,"Torrent (River of Time, #3)",Lisa Tawn Bergren,"Bergren, Lisa Tawn",,"=""""","=""""",0,4.29,,Kindle Edition,369,,2011,,2020/04/25,,,read,,,,1,0
35832970,"Apollyon (Covenant, #4)",Jennifer L. Armentrout,"Armentrout, Jennifer L.",,"=""""","=""""",0,4.33,Jennifer L. Armentrout,Kindle Edition,338,2017,2013,,2018/11/07,,,read,,,,1,0
12957165,Catching Jordan,Miranda Kenneally,"Kenneally, Miranda",,"=""""","=""""",0,3.84,Sourcebooks Fire,Kindle Edition,290,2011,2011,,2018/08/31,,,read,,,,1,0
35714233,Deity,Jennifer L. Armentrout,"Armentrout, Jennifer L.",,"=""""","=""""",4,4.34,Jennifer L. Armentrout,Kindle Edition,337,2017,2012,,2017/06/23,,,read,,,,1,0
35708685,Pure (Covenant #2),Jennifer L. Armentrout,"Armentrout, Jennifer L.",,"=""""","=""""",0,4.28,Amazon Digital Services,Kindle Edition,418,2017,2012,,2018/11/07,,,read,,,,1,0
40385273,"Dragon Bound (Elder Races, #1)",Thea Harrison,"Harrison, Thea",,"=""""","=""""",0,4.07,Berkley,Kindle Edition,338,2011,2011,,2019/01/26,paranormal-romance,paranormal-romance (#24),read,,,,1,0
8715414,"Crown of Crystal Flame (Tairen Soul, #5)",C.L. Wilson,"Wilson, C.L.",,"=""""","=""""",0,4.38,HarperCollins e-books,Kindle Edition,485,2010,2010,,2018/08/11,"fantasy, romantic-fantasy","fantasy (#20), romantic-fantasy (#18)",read,,,,1,0
19171919,Queen of Song and Souls (Tairen Soul),C.L. Wilson,"Wilson, C.L.",,"=""""","=""""",0,4.28,Leisure,Kindle Edition,496,2009,2009,,2018/08/11,"fantasy, romantic-fantasy","fantasy (#125), romantic-fantasy (#20)",read,,,,1,0
12751185,"The Golden Lily (Bloodlines, #2)",Richelle Mead,"Mead, Richelle",,"=""""","=""""",0,4.31,Razorbill,Kindle Edition,418,2012,2012,,2018/08/15,,,read,,,,1,0
